YEAR,JURISDICTION,LOCATION,AGE_GROUP,METRIC,DETECTION_METHOD,FINES
2020,NSW,All regions,All ages,non_wearing_seatbelts,Fixed or mobile camera,5
2020,NT,All regions,All ages,non_wearing_seatbelts,Police issued,2111
2020,QLD,All regions,All ages,non_wearing_seatbelts,Police issued,6108
2020,SA,All regions,All ages,non_wearing_seatbelts,Police issued,3935
2020,TAS,All regions,All ages,non_wearing_seatbelts,Police issued,1332
2020,VIC,All regions,All ages,non_wearing_seatbelts,Police issued,7757
2020,WA,All regions,All ages,non_wearing_seatbelts,Police issued,2804
2021,ACT,All regions,All ages,non_wearing_seatbelts,Police issued,60
2021,NSW,All regions,All ages,non_wearing_seatbelts,Police issued,9597
2021,NSW,All regions,All ages,non_wearing_seatbelts,Fixed or mobile camera,5
2021,NT,All regions,All ages,non_wearing_seatbelts,Police issued,1123
2021,QLD,All regions,All ages,non_wearing_seatbelts,Police issued,5051
2021,QLD,All regions,All ages,non_wearing_seatbelts,Fixed or mobile camera,5346
2021,SA,All regions,All ages,non_wearing_seatbelts,Police issued,2684
2021,TAS,All regions,All ages,non_wearing_seatbelts,Police issued,1129
2021,VIC,All regions,All ages,non_wearing_seatbelts,Police issued,6342
2021,WA,All regions,All ages,non_wearing_seatbelts,Police issued,1856
2022,ACT,All regions,All ages,non_wearing_seatbelts,Police issued,41
2022,NSW,All regions,All ages,non_wearing_seatbelts,Police issued,9720
2022,NSW,All regions,All ages,non_wearing_seatbelts,Fixed or mobile camera,2
2022,NT,All regions,All ages,non_wearing_seatbelts,Police issued,1166
2022,QLD,All regions,All ages,non_wearing_seatbelts,Police issued,3848
2022,QLD,All regions,All ages,non_wearing_seatbelts,Fixed or mobile camera,52079
2022,SA,All regions,All ages,non_wearing_seatbelts,Police issued,3046
2022,TAS,All regions,All ages,non_wearing_seatbelts,Police issued,890
2022,VIC,All regions,All ages,non_wearing_seatbelts,Police issued,7492
2022,WA,All regions,All ages,non_wearing_seatbelts,Police issued,2186
